eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,inflation_rate
199111240009,1991,11,24,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,93.0,Terrorist,Gama't Al-Islamiya Group,60.0,Egypt,Muslim Brotherhood,0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1991-11-24,19.75
199112250008,1991,12,25,0,60,Egypt,10,Middle East & North Africa,Unknown,Damietta,31.417539,31.814443,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1991-12-25,19.75
199112300002,1991,12,30,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Liquor Store,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,0.0,1,0.0,PGIS,-9,-9,0,-9,1991-12-30,19.75
199202290007,1992,2,29,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-02-29,13.64
199203030002,1992,3,3,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Major Ahmed Alaaeddin,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-03-03,13.64
199203110016,1992,3,11,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,group of members,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-03-11,13.64
199203300011,1992,3,30,0,60,Egypt,10,Middle East & North Africa,Qena,Qena,26.17,32.727222,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Theater,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-03-30,13.64
199204030005,1992,4,3,0,60,Egypt,10,Middle East & North Africa,Beni Suef,Beni Suef,29.074371000000003,31.098497,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-04-03,13.64
199204150001,1992,4,15,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Captain Mahmud Ismail Hasan,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-04-15,13.64
199204270001,1992,4,27,0,60,Egypt,10,Middle East & North Africa,Qena,Qena,26.17,32.727222,1.0,1,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Officer Mokhtar Ahmed Dawoud,60.0,Egypt,"Militant Islamic Group, name not stated",0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-04-27,13.64
199205010010,1992,5,1,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-05-01,13.64
199205050001,1992,5,5,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),14.0,Judge/Attorney/Court,Prosecutors in Court,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-05-05,13.64
199205190014,1992,5,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),patrol,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-05-19,13.64
199206020010,1992,6,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Unknown,27.250379,31.125214,4.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-02,13.64
199206030010,1992,6,3,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Baabda al-sharquia,27.182778000000003,31.182778000000003,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-03,13.64
199206080001,1992,6,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,1,Assassination,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Writer Farag Foda,60.0,Egypt,Egyptian Islamic Jihad (Al-Jihad),0.0,0,13,Unknown,1.0,0,0.0,PGIS,0,1,0,1,1992-06-08,13.64
199206120011,1992,6,12,0,60,Egypt,10,Middle East & North Africa,Sohag,Sohag,26.55,31.7,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Demonstrators,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-12,13.64
199206190002,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190003,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190004,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190005,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190006,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190007,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190008,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190009,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190010,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190011,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190012,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190013,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190014,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206190015,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19,13.64
199206200005,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",station,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20,13.64
199206200006,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,1.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20,13.64
199206200007,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,1.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20,13.64
199206240007,1992,6,24,0,60,Egypt,10,Middle East & North Africa,Luxor,Luxor,25.71468,32.717499,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Pharonic Temple,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-24,13.64
199207020001,1992,7,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,2 Police Guarding a Church,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-02,13.64
199207060002,1992,7,6,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,"Brigadier Mohammed Awad, Warden of Torah Prison",60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-06,13.64
199207090010,1992,7,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-09,13.64
199207150004,1992,7,15,0,60,Egypt,10,Middle East & North Africa,Unknown,Luxor,25.71468,32.717499,1.0,0,1,1,1,-9.0,0.0,0,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-15,13.64
199207250001,1992,7,25,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,15,Religious Figures/Institutions,86.0,Place of Worship,Guard at church,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-25,13.64
199207250007,1992,7,25,0,60,Egypt,10,Middle East & North Africa,Damietta,Damietta,31.419444,31.815,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,8,Educational Institution,0.0,Unknown,Religious festival,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-25,13.64
199207270002,1992,7,27,0,60,Egypt,10,Middle East & North Africa,Unknown,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)",Town Official,60.0,Egypt,Muslim extremists,0.0,0,9,Melee,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-27,13.64
199207270007,1992,7,27,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,76.0,House/Apartment/Residence,rest house,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-27,13.64
199208020008,1992,8,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-02,13.64
199208090014,1992,8,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-09,13.64
199208090015,1992,8,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Camp,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-09,13.64
199208110012,1992,8,11,0,60,Egypt,10,Middle East & North Africa,Beheira,Idku,31.305556,30.299167,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,3,Police,22.0,"Police Building (headquarters, station, school)",Station,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-11,13.64
199208150001,1992,8,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Al-Qusiya,27.440416,30.817812,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Plain clothes Policeman Hilal Ali Ibrahim,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-08-15,13.64
199208180001,1992,8,18,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Policeman Gamal Saadiq,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-08-18,13.64
199208210002,1992,8,21,0,60,Egypt,10,Middle East & North Africa,Qena,Unknown,26.05133,32.220007,4.0,1,1,1,1,-9.0,0.0,1,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus carrying French Tourists,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-21,13.64
199208220005,1992,8,22,0,60,Egypt,10,Middle East & North Africa,New Valley,Manshiet Khashaba,27.35,30.790278000000004,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-22,13.64
199208230010,1992,8,23,0,60,Egypt,10,Middle East & North Africa,Asyut,Manqabad,27.201389,31.106111,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,7.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-23,13.64
199209040010,1992,9,4,0,60,Egypt,10,Middle East & North Africa,Asyut,Unknown,27.250379,31.125214,4.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",station,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-04,13.64
199209070002,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07,13.64
199209070003,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Unknown,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07,13.64
199209070004,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07,13.64
199209110009,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,1,Business,6.0,Medical/Pharmaceutical,Ambulance,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11,13.64
199209110010,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police rest house,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11,13.64
199209110011,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11,13.64
199209280001,1992,9,28,0,60,Egypt,10,Middle East & North Africa,Asyut,Balut,27.373611,30.841667,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-09-28,13.64
199210010001,1992,10,1,0,60,Egypt,10,Middle East & North Africa,Minya,Mawas,27.641389,30.849444,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,11,Maritime,58.0,Commercial Maritime,cruising vessel nile elite,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-01,13.64
199210060013,1992,10,6,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Unit Deployed on Bridge Near Dayrut Railway Station,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,6,Explosives,4.0,1,0.0,PGIS,0,1,0,1,1992-10-06,13.64
199210150003,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,christian shops,60.0,Egypt,Muslim Militants,0.0,0,13,Unknown,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-15,13.64
199210150010,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,14,Private Citizens & Property,69.0,Religion Identified,4 Christians,60.0,Egypt,Muslim Fundamentalists,0.0,0,13,Unknown,4.0,0,0.0,PGIS,-9,-9,0,-9,1992-10-15,13.64
199210150012,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86.0,Place of Worship,Christian Church,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-15,13.64
199210210001,1992,10,21,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,1,1,1,1,0.0,0.0,1,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1992-10-21,13.64
199210250023,1992,10,25,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,18,Tourists,97.0,Tourist,3 Russian Tourists,167.0,Russia,Muslim Militants,0.0,0,9,Melee,0.0,0,0.0,PGIS,-9,-9,1,1,1992-10-25,13.64
199210250024,1992,10,25,0,60,Egypt,10,Middle East & North Africa,Unknown,Upper Egypt,,,5.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,18,Tourists,96.0,Tour Bus/Van,3 British tourists in vehicle,216.0,Great Britain,Muslim Militants,0.0,0,13,Unknown,1.0,0,0.0,PGIS,-9,-9,1,1,1992-10-25,13.64
199211010003,1992,11,1,0,60,Egypt,10,Middle East & North Africa,Minya,Deir Mawas,27.641389,30.849444,1.0,1,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,69.0,Religion Identified,bus carrying 55 coptic christians,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-01,13.64
199211080001,1992,11,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-08,13.64
199211090004,1992,11,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,9,Unknown,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,13,Unknown,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-09,13.64
199211090005,1992,11,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,christian-owned pharmacy,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,9,Melee,0.0,1,0.0,PGIS,0,1,0,1,1992-11-09,13.64
